id,height,diameter,color,pattern,weight
2103,12.76356423,7.545340325,green,spotted,46.01934274
2104,10.03675875,7.038717008,pink,solid,43.26392693
2105,10.28964895,6.587061548,purple,solid,50.51181583
2106,12.93654867,6.886645153,orange,spotted,51.15170549
2107,10.05536878,6.114072813,yellow,spotted,55.93741506
2108,9.770422161,5.162237143,purple,solid,49.58839424
2109,9.811295823,6.947955488,pink,zigzag,42.57378212
2110,10.57244902,7.945551813,purple,solid,50.60140198
2111,10.7482621,6.1116069,orange,solid,51.86377522
2112,12.41629296,6.853053491,pink,striped,28.361889
2113,10.15074722,7.249542694,pink,solid,43.41535712
2114,10.17820918,4.393680841,yellow,spotted,50.91233362
2115,10.23302597,4.845822508,purple,striped,36.23404238
2116,11.17058442,6.572898941,pink,striped,28.67554493
2117,13.2272557,6.601312107,purple,spotted,50.37885937
2118,5.358523499,8.554349828,yellow,striped,49.85310852
2119,5.019244001,4.843582586,pink,solid,36.75827372
2120,10.27932017,5.620246759,pink,solid,41.50786968
2121,11.48042894,5.300818423,green,striped,35.51862309
2122,12.50310184,6.33233906,pink,zigzag,44.78525858
2123,9.645403338,4.582811891,yellow,solid,53.62961375
2124,13.14279713,6.322238516,yellow,zigzag,62.6975346
2125,9.090594944,4.206642362,blue,solid,52.4810985
2126,8.956512357,6.635979041,orange,zigzag,53.93389405
2127,11.03019919,7.721044325,green,zigzag,49.78830638
2128,8.260148768,6.675522942,pink,solid,42.14702037
2129,9.993022776,7.594520152,yellow,zigzag,59.96824116
2130,9.063160702,5.662770768,yellow,zigzag,57.11749247
2131,7.814419601,4.826475814,pink,solid,39.53830169
2132,12.8279182,4.297388578,orange,zigzag,51.77454993
2133,10.73021397,6.638117918,purple,zigzag,52.99577718
2134,10.89254782,5.823999853,pink,solid,42.124133
2135,7.999365695,4.82421322,blue,spotted,49.79867315
2136,9.352902321,4.29325285,yellow,solid,55.34160112
2137,11.06718697,7.428652845,purple,spotted,49.01499605
2138,14.25152798,4.33400321,blue,striped,37.71980644
2139,10.615081,6.838918352,purple,spotted,49.94698508
2140,11.47543319,5.707931148,orange,striped,39.46738725
2141,9.930228274,6.532509884,orange,solid,51.50830778
2142,10.27211003,5.218398215,blue,striped,42.23604804
2143,8.551336711,7.108472105,yellow,zigzag,59.19833208
2144,8.072071019,5.110807137,pink,zigzag,39.22590983
2145,11.59826226,6.190507835,purple,solid,52.07792366
2146,12.77667263,4.917042151,purple,striped,36.05514322
2147,9.482074165,5.309402906,green,spotted,42.18622621
2148,14.9432761,6.242093963,purple,spotted,48.99980056
2149,9.313553201,6.21692541,green,solid,48.57755952
2150,8.936312119,6.15902574,orange,spotted,49.40797389
2151,8.966068281,6.276453262,blue,solid,53.89358571
2152,11.45079798,6.997246966,green,solid,48.77608858
2153,14.15691636,5.488966917,pink,zigzag,45.97656302
2154,9.896475925,6.743536297,green,striped,37.31496511
2155,10.80495498,6.23740376,orange,zigzag,53.60461621
2156,7.531869752,6.755747519,green,spotted,45.61625812
2157,12.57497368,5.734261826,green,spotted,45.63805321
2158,7.62970114,5.478516587,yellow,zigzag,56.73461695
2159,9.441532849,6.881471938,purple,zigzag,50.83600456
2160,8.035173264,6.745433805,purple,striped,39.78669952
2161,12.01678404,5.637514045,yellow,zigzag,60.32487309
2162,8.259607151,6.487064715,purple,striped,39.79989001
2163,8.432201975,6.591839397,yellow,spotted,53.64728039
2164,13.23159749,7.129277827,yellow,spotted,55.71689803
2165,5.840404783,6.167079551,blue,zigzag,54.50592482
2166,8.763539151,6.502064357,purple,solid,49.66408401
2167,9.623049569,6.471328366,blue,striped,44.6739445
2168,12.24316349,6.036472324,yellow,striped,43.53050316
2169,9.332264961,6.379380198,yellow,spotted,55.44108966
2170,12.10823834,4.732291285,pink,striped,25.70063988
2171,8.452906139,6.10507201,yellow,solid,58.23352794
2172,7.639151912,5.675191214,green,zigzag,46.67558504
2173,9.592020121,5.633346081,blue,spotted,51.40357348
2174,10.07973857,5.549134881,pink,solid,43.06866714
2175,10.75629207,5.545866376,purple,solid,52.15426919
2176,12.13443777,5.568895136,green,zigzag,50.85437709
2177,12.96957479,3.841281749,yellow,zigzag,58.03753335
2178,12.74295483,6.414754915,blue,solid,54.22256565
2179,8.587512009,6.262858647,purple,zigzag,50.31213379
2180,10.48715709,7.37441217,orange,solid,53.18815411
2181,11.71091157,6.605572425,pink,solid,41.1223703
2182,8.239092764,3.730652527,green,solid,44.95086229
2183,9.210248738,5.984642985,yellow,zigzag,58.4158803
2184,7.253646769,6.152364389,orange,zigzag,53.50462125
2185,7.915842069,6.42129203,pink,striped,33.0898738
2186,12.27759524,5.61001857,yellow,zigzag,60.52000805
2187,6.565190683,4.631883547,blue,striped,43.07700162
2188,13.14899325,6.937022221,pink,striped,29.26714698
2189,14.00172396,5.555281722,pink,striped,28.74413912
2190,10.08697217,5.897612218,orange,striped,40.34232418
2191,13.52971903,6.344191453,orange,zigzag,54.77611245
2192,10.35773463,6.807104203,yellow,striped,47.22719689
2193,8.226726761,6.03105476,orange,spotted,48.23793863
2194,7.867882304,4.804289048,yellow,striped,44.94761645
2195,11.28720472,6.700044953,yellow,striped,45.36658445
2196,9.81094677,5.903628305,orange,zigzag,54.3045753
2197,13.81558392,6.666171056,pink,striped,28.71675131
2198,12.03322608,6.613436785,green,solid,50.16923333
2199,11.93018104,4.790637852,purple,spotted,46.96298769
2200,10.88157208,4.290761765,green,spotted,42.16791076
2201,10.82075863,6.064358844,purple,zigzag,52.98574689
2202,10.73460195,7.126962758,purple,striped,39.12588076
2203,11.46929844,6.348719764,pink,solid,42.97302862
2204,7.552027845,5.550269082,green,spotted,43.78093009
2205,6.549859228,6.333865143,pink,striped,29.65142265
2206,11.6502873,7.959767934,blue,solid,58.07967329
2207,12.70004342,8.83842867,purple,solid,54.44602803
2208,7.947996885,7.150724564,green,solid,47.77103874
2209,8.069199855,5.916706347,green,zigzag,48.91682908
2210,12.07774515,5.310678974,orange,striped,39.03790776
2211,8.278535342,6.636630136,purple,spotted,48.1735694
2212,9.548808034,5.083522558,yellow,striped,43.14338613
2213,10.4546218,6.580387637,purple,spotted,48.61969087
2214,8.119012585,4.434049246,green,spotted,39.65614953
2215,10.78218522,6.2288679,yellow,solid,58.62500403
2216,14.84003227,7.878664669,yellow,solid,62.47328242
2217,10.77701715,5.732745425,yellow,striped,46.28117537
2218,9.496189169,7.720879261,yellow,zigzag,60.811644
2219,11.2061436,6.008574422,blue,solid,54.70997857
2220,11.41108823,6.020935493,purple,solid,51.08316206
2221,11.58034581,4.877104454,pink,striped,26.93909808
2222,10.05790818,5.6844329,yellow,solid,56.97530079
2223,7.776507332,6.706649862,orange,striped,41.89446747
2224,10.31034527,5.057467568,purple,striped,36.16188825
2225,9.90862455,5.337230859,yellow,striped,42.61237007
2226,7.95175605,6.206320888,yellow,zigzag,58.08287309
2227,9.033331233,4.001793978,green,spotted,40.5797404
2228,11.59252292,4.490547802,yellow,zigzag,56.54571906
2229,9.65197066,5.095085124,yellow,striped,45.07562561
2230,10.26627145,4.385177564,orange,zigzag,51.95708252
2231,9.639922682,6.276277719,green,striped,35.3383907
2232,10.88588681,6.550175824,green,striped,36.53020247
2233,9.24825658,5.989725885,green,solid,46.6437853
2234,7.675725105,6.081706192,green,spotted,44.72350687
2235,8.34187104,7.161083338,orange,spotted,51.68127804
2236,6.631323913,6.62583668,blue,solid,51.41253712
2237,10.50290444,4.643511661,purple,solid,48.21681556
2238,9.836613951,4.425737159,green,striped,33.23598575
2239,7.524655554,5.582777517,orange,striped,41.01013722
2240,11.8617157,6.258598387,pink,spotted,39.26416639
2241,10.52875693,6.228901393,purple,solid,52.24923617
2242,7.716348948,6.464660489,yellow,zigzag,57.93671891
2243,11.39590236,7.163346913,blue,zigzag,56.13946402
2244,8.881552616,6.320999952,blue,spotted,52.37395987
2245,12.1199366,5.253569806,yellow,spotted,53.49920884
2246,9.889086975,8.186252131,purple,spotted,47.65109295
2247,9.248788041,5.439452142,orange,solid,51.94077378
2248,9.215543881,5.76494323,pink,solid,42.66495886
2249,7.443908942,7.337767942,yellow,striped,49.23204138
2250,7.673790465,5.311202881,green,solid,44.60398337
2251,9.202606718,6.092493849,blue,zigzag,57.64748935
2252,11.92797238,5.926832042,yellow,zigzag,59.74691503
2253,10.76434175,4.705250913,orange,striped,38.12945418
2254,8.805218873,6.399600795,green,striped,37.76366934
2255,9.747597301,7.00842482,blue,striped,43.56423345
2256,6.007095439,6.553592674,purple,striped,41.2732486
2257,8.197449633,6.173552881,yellow,solid,57.25482218
2258,10.41472621,6.175069575,orange,striped,39.86387748
2259,10.59917903,7.14685217,blue,spotted,53.92770476
2260,12.17797719,7.601648867,pink,solid,43.85925219
2261,9.881161524,5.813680775,purple,zigzag,52.74084212
2262,6.594724626,7.071991697,pink,zigzag,42.50533411
2263,8.820333465,6.03045132,purple,striped,39.40260887
2264,10.23961438,7.2202826,pink,spotted,38.23202222
2265,11.98027329,5.148892193,yellow,spotted,54.51857774
2266,12.7087796,6.49305072,pink,zigzag,43.69944746
2267,8.923276126,5.276943292,pink,striped,28.58311833
2268,11.64204543,6.20241892,orange,spotted,50.28354227
2269,8.813643903,4.675925784,purple,zigzag,48.51862527
2270,9.157592499,6.179808732,pink,zigzag,41.44456391
2271,11.10160054,5.741164378,blue,striped,41.23747347
2272,10.21634611,6.782679376,orange,striped,40.66691489
2273,8.548138666,6.075428635,pink,zigzag,42.04645723
2274,12.19256336,7.794284854,orange,zigzag,57.70540894
2275,15.55264907,7.871958476,blue,spotted,54.88240322
2276,11.26056981,7.703858722,purple,striped,41.09946964
2277,8.833064622,6.350526353,green,striped,39.51896575
2278,11.48626544,5.218636562,orange,zigzag,55.12935068
2279,9.972656401,6.516579485,pink,striped,31.14452138
2280,11.43782511,5.958140306,purple,zigzag,54.31918173
2281,12.11060869,2.31038324,pink,striped,20.17
2282,8.758215951,7.113614773,yellow,spotted,55.15291692
2283,13.4396392,5.543328969,purple,zigzag,54.54565898
2284,9.685841071,4.736311236,yellow,zigzag,57.38584606
2285,12.15931498,4.332083184,green,striped,31.40411473
2286,10.49567386,6.340606299,orange,spotted,51.25952093
2287,12.25358263,6.522101723,purple,striped,37.3280518
2288,11.95961216,4.725435242,orange,striped,37.31785275
2289,9.557750423,5.751056582,green,striped,33.95783841
2290,10.97991555,6.893477032,pink,spotted,39.94919931
2291,13.90020682,8.674776426,blue,zigzag,60.24730756
2292,10.43442888,4.764688748,green,spotted,40.74576342
2293,14.40489761,4.673809745,pink,solid,42.4601565
2294,10.9697181,5.390575331,pink,spotted,37.2732574
2295,9.108077605,5.474196087,yellow,spotted,53.82363592
2296,8.374886337,6.133860649,green,striped,35.10137254
2297,7.14847513,4.265309164,pink,spotted,32.41306374
2298,8.587020298,7.50226786,pink,striped,30.97728108
2299,8.321797315,7.065289038,pink,striped,31.09289472
2300,9.195189575,5.45905067,green,spotted,44.75845422
2301,10.4004549,5.969625165,pink,solid,41.98696054
2302,12.58624988,6.935976777,green,solid,50.85536907
2303,9.016271142,6.253460127,purple,zigzag,53.01213656
2304,8.632758556,7.481363292,orange,solid,51.45726832
2305,9.744727092,7.41180654,yellow,striped,47.18579765
2306,6.330991664,5.965951032,pink,striped,31.87590958
2307,10.18054875,4.996562819,green,zigzag,47.43632331
2308,7.83140129,4.888501186,purple,striped,38.49065417
2309,9.227409389,5.246598135,green,spotted,43.8586083
2310,8.388419729,6.151064918,orange,zigzag,54.14308875
2311,8.304695774,5.375558255,purple,solid,48.32865654
2312,9.650481795,7.154274159,green,striped,35.00354598
2313,10.36077289,6.499329746,pink,spotted,38.14306211
2314,8.285549503,4.515561721,purple,spotted,43.71037259
2315,11.91468913,6.964207457,green,spotted,44.84295498
2316,11.13093009,5.412571662,pink,spotted,37.66507124
2317,7.950246785,8.02500076,purple,striped,41.47469737
2318,9.157292019,5.515499733,green,spotted,41.32601798
2319,6.663375998,9.01881179,orange,zigzag,52.55479529
2320,10.99090237,4.307994915,green,solid,44.49155877
2321,9.671282726,5.192466817,yellow,striped,44.42631311
2322,8.253799511,6.728525996,pink,zigzag,44.15191396
2323,6.743034445,5.5153301,purple,spotted,45.41247267
2324,12.17640675,6.071509856,purple,zigzag,52.8251611
2325,9.404864102,5.453348799,pink,striped,28.05357416
2326,12.51685312,5.241589863,orange,spotted,48.86814995
2327,8.348997298,6.212389633,pink,solid,40.91512326
2328,10.34055958,7.03027749,green,solid,47.36154144
2329,7.555470159,6.229641934,pink,spotted,37.995056
2330,11.66096595,5.977601777,yellow,zigzag,59.94835243
2331,9.733173386,5.826597572,green,zigzag,49.45643798
2332,9.316428938,6.019972028,orange,solid,51.51823122
2333,4.711296839,7.275814824,yellow,zigzag,55.74115353
2334,15.77562138,5.122941048,purple,striped,33.64029741
2335,7.664611087,6.004491775,yellow,striped,46.16872491
2336,8.97797488,5.244602374,orange,zigzag,51.38120436
2337,6.914289255,7.080244789,pink,striped,30.98839122
2338,9.450953267,6.659679097,pink,spotted,39.06817433
2339,8.893319133,6.405787719,yellow,solid,57.51183522
2340,8.602285137,7.885677685,orange,solid,54.40548357
2341,8.597511841,6.10846586,orange,solid,51.13544881
2342,12.09573977,6.252008181,pink,solid,42.16180118
2343,8.489551866,5.616564683,orange,spotted,48.19255746
2344,12.4598789,6.859433325,orange,zigzag,56.2164564
2345,8.181859974,6.625826108,purple,striped,39.90854065
2346,11.16530078,5.17984546,orange,zigzag,50.88192816
2347,9.794347821,4.302913539,blue,zigzag,54.01484116
2348,8.264309912,4.524123663,green,zigzag,45.37158454
2349,9.278210484,6.956877178,orange,striped,44.02004148
2350,10.70177109,7.43997303,yellow,zigzag,59.13511341
2351,10.63248547,5.319070206,orange,striped,38.53543727
2352,12.53254104,7.091523694,pink,zigzag,45.89265676
2353,12.32174089,5.944863876,purple,solid,49.57318019
2354,8.681310938,5.159846047,green,solid,47.85513839
2355,9.197667438,5.317209826,pink,striped,29.39054463
2356,9.274185061,6.002091287,green,zigzag,48.97141891
2357,12.53911546,7.004004362,blue,spotted,51.90246087
2358,7.745489135,5.359284409,yellow,spotted,52.76251684
2359,11.41894818,7.391498297,green,zigzag,51.31632181
2360,5.406019949,5.378537895,pink,solid,38.55516859
2361,5.958164187,6.140381554,orange,spotted,50.09605426
2362,6.7555857,8.259940992,pink,zigzag,43.22695237
2363,10.48098635,5.93819805,blue,zigzag,55.94594373
2364,8.7142291,5.204800062,yellow,zigzag,57.19074897
2365,9.116016368,5.005295442,purple,zigzag,49.38930553
2366,7.170187702,4.418294852,orange,striped,39.21785937
2367,8.899208321,4.260119903,pink,zigzag,37.98268282
2368,11.57027566,6.952566621,yellow,spotted,57.44714214
2369,9.688281005,7.126236134,blue,zigzag,55.97297472
2370,11.2860423,6.634129109,purple,spotted,49.02723149
2371,13.51456887,5.365634309,pink,solid,41.08763093
2372,8.071809654,7.510966434,blue,solid,54.54174098
2373,10.02253496,3.001130952,yellow,solid,50.01892193
2374,9.005591967,7.01429848,green,spotted,45.58849712
2375,11.41034936,7.044711759,blue,striped,41.44180544
2376,10.61253616,7.257806044,yellow,solid,57.25425543
2377,10.48172848,7.347663462,orange,striped,41.54775856
2378,9.922451201,4.698716822,pink,solid,40.03462799
2379,6.642143262,4.834957333,orange,spotted,45.80268399
2380,11.2090586,5.114600922,purple,spotted,46.53087697
2381,9.048047938,5.504911725,yellow,solid,55.93379645
2382,8.561670148,4.416711867,green,zigzag,45.26508641
2383,10.70311271,6.874675194,yellow,zigzag,59.43193994
2384,8.670385696,5.383262659,yellow,striped,45.48405859
2385,9.664590027,4.781629675,orange,zigzag,54.10044987
2386,10.90420685,6.010728301,green,solid,47.66979015
2387,12.10460677,5.0576978,green,spotted,44.29471249
2388,13.05243091,4.793274142,pink,zigzag,43.05088931
2389,7.631396574,5.566780672,orange,striped,41.04631383
2390,11.54150287,4.669003223,orange,solid,49.40487668
2391,9.082828718,6.60501142,orange,striped,40.81607309
2392,9.695543753,4.814297325,purple,spotted,46.48109287
2393,9.593312788,5.544393555,yellow,striped,46.25466698
2394,8.936965314,5.244619638,yellow,striped,43.32147645
2395,12.26478042,5.877702234,yellow,zigzag,60.6616496
2396,9.646203634,5.624798406,green,solid,45.43179119
2397,9.917833557,5.298923111,yellow,striped,44.96295572
2398,12.88950728,6.161544745,blue,spotted,51.05573803
2399,11.31127258,5.178396646,yellow,striped,42.85081168
2400,5.230673243,4.652185763,orange,spotted,47.37375069
2401,13.97099561,4.800903774,yellow,zigzag,61.25690833
2402,6.433349904,4.304547111,blue,striped,40.73751295
2403,10.34524031,7.009052442,orange,spotted,50.16042683
2404,10.62368881,5.945205088,purple,zigzag,52.17180805
2405,9.740130468,7.10801067,green,solid,47.82695035
2406,9.701972853,5.049161827,yellow,striped,44.23951514
2407,9.305464901,4.206040669,pink,solid,39.35050245
2408,6.991951714,7.363871574,pink,spotted,37.28238566
2409,7.126991165,3.682643819,pink,spotted,33.9359923
2410,7.834272544,5.532957689,blue,zigzag,53.50626556
2411,9.508786432,4.663098674,yellow,striped,42.98283479
2412,11.23064115,7.103647896,yellow,spotted,54.78596757
2413,11.69691863,7.413351026,pink,solid,45.51891428
2414,7.905683,8.02461353,orange,zigzag,53.75801583
2415,5.197789109,7.157762406,yellow,striped,48.3541522
2416,9.871361882,5.689397428,yellow,spotted,54.0359414
2417,7.384882639,6.696922631,yellow,spotted,53.00185289
2418,5.129579837,6.371530204,orange,striped,41.52780107
2419,9.409895848,5.674154648,yellow,striped,45.57530513
2420,9.271306558,6.67273994,blue,zigzag,55.9324646
2421,10.4288391,4.40770947,green,spotted,40.37546295
2422,10.83280922,5.986934335,yellow,striped,43.40077006
2423,8.944003289,7.274360944,blue,zigzag,54.39237259
2424,10.91458949,6.057155622,purple,striped,37.55251058
2425,14.44336614,6.929127585,orange,solid,53.27928857
2426,10.35250768,5.248939927,yellow,zigzag,58.02069583
2427,7.372402902,5.213616914,orange,striped,41.57300783
2428,11.77950859,2.892579817,yellow,spotted,48.57974926
2429,13.68963724,6.758872819,pink,striped,28.86372962
2430,8.896868156,4.701013234,pink,solid,36.74593934
2431,10.61909149,6.487427629,purple,striped,38.59601312
2432,12.30728062,3.813079898,pink,solid,40.77030848
2433,10.58144152,6.592385022,pink,striped,30.0166737
2434,12.34734173,7.174882459,pink,solid,44.62059023
2435,7.855324104,3.549418654,yellow,striped,42.80290624
2436,13.90127958,5.125111606,purple,spotted,48.69650019
2437,8.667092473,5.849502476,pink,spotted,36.42969602
2438,12.60407333,8.343058553,pink,spotted,40.22583459
2439,13.09849744,6.583290612,purple,striped,37.60819531
2440,11.13586508,7.173476168,blue,striped,44.15532018
2441,12.04771265,6.604851575,green,striped,36.06348931
2442,11.8365698,7.037389656,orange,solid,52.54844124
2443,8.484301983,5.800409771,purple,solid,49.57314312
2444,10.12950921,5.464759658,purple,striped,37.26696033
2445,8.463232944,6.347060257,pink,striped,30.73431635
2446,9.163456809,6.184604291,orange,solid,53.39311775
2447,9.379423267,4.573459224,yellow,spotted,53.82651549
2448,7.191285163,6.620038145,yellow,solid,55.80878036
2449,12.12812794,6.964511411,purple,solid,51.78724913
2450,9.38024352,5.714499087,blue,striped,42.42055162
2451,10.42065292,5.695008034,orange,solid,52.84914111
2452,9.736663277,5.842231123,purple,spotted,46.62342049
2453,8.461811147,7.958511018,green,solid,48.26335092
2454,6.955043859,4.299357795,pink,solid,37.56437188
2455,8.183662397,6.430829129,yellow,solid,57.0841077
2456,9.878684526,6.940763311,purple,zigzag,52.81457357
2457,7.465261804,4.892135166,yellow,spotted,53.88016502
2458,15.78671089,6.544990539,orange,zigzag,58.2567444
2459,9.41022372,6.267398735,blue,zigzag,55.65584043
2460,5.07378527,5.574120976,yellow,zigzag,54.57798705
2461,9.390960466,5.606056789,purple,spotted,46.18933012
2462,9.45346064,6.831718626,yellow,solid,56.86435851
2463,10.36275831,5.565394705,orange,zigzag,51.77956877
2464,10.34947056,6.186102298,orange,striped,40.13431124
2465,11.30822351,6.333781216,orange,striped,37.99864657
2466,7.717256625,7.889333273,purple,striped,40.788917
2467,11.41639057,5.248181508,purple,striped,36.29598939
2468,8.6754677,5.849966726,pink,zigzag,41.1196422
2469,8.625672847,4.954428718,yellow,striped,41.95423766
2470,10.44886746,6.951651922,pink,solid,42.30062254
2471,10.16382325,4.979750926,blue,striped,42.34270094
2472,7.733295333,7.267000082,purple,solid,50.23096955
2473,12.27342472,5.094570367,green,spotted,43.79931096
2474,9.035076431,6.396836284,blue,spotted,50.27406553
2475,10.14243263,6.521854457,yellow,solid,59.28937381
2476,9.095990713,6.032413419,pink,solid,42.1451667
2477,9.537892814,4.661616829,purple,spotted,45.5290269
2478,11.7644747,7.156830756,orange,spotted,51.65878567
2479,9.052058087,6.098695594,purple,zigzag,49.49461493
2480,10.17464131,5.675884054,yellow,striped,45.05245491
2481,11.09468014,6.952167373,purple,solid,51.88734108
2482,10.10409587,5.392462383,yellow,solid,56.00586477
2483,10.15197208,7.520856596,pink,zigzag,46.71113971
2484,11.63405634,6.213192061,purple,spotted,49.81786755
2485,9.473611548,6.883583381,pink,striped,27.71092149
2486,10.93056453,6.450043428,orange,striped,40.84958467
2487,7.588249568,5.88136414,yellow,zigzag,58.33225152
2488,8.615908907,7.68851264,purple,striped,40.85582705
2489,6.379386397,7.010348337,blue,solid,52.99854324
2490,10.31333209,4.348040212,green,striped,32.68715784
2491,11.57481208,6.352279476,green,spotted,44.72882228
2492,7.39896257,5.806072389,green,zigzag,47.13012808
2493,10.6608169,6.623149021,pink,solid,42.01518943
2494,11.13266587,6.297804398,purple,zigzag,52.86255801
2495,10.00779988,6.842702608,orange,striped,41.94753264
2496,8.304155762,5.389289853,green,zigzag,48.97351264
2497,10.64175154,4.959667173,yellow,striped,42.66862449
2498,9.698001481,6.35821436,purple,solid,49.35443858
2499,11.17969445,7.981308946,green,solid,48.94330625
2500,9.96193644,4.149007579,pink,solid,37.51413727
2501,12.01471019,6.591148262,yellow,spotted,56.06951458
2502,8.600761036,6.501221004,orange,zigzag,54.21480513
2503,8.810862953,6.368897213,yellow,spotted,51.80308744
2504,12.33295864,4.126894429,orange,striped,36.97226567
2505,10.90783618,5.525334549,green,zigzag,48.56386373
2506,13.38057549,5.816497785,purple,solid,52.41338447
2507,9.350108599,5.259662072,pink,spotted,36.81638502
2508,9.436700701,5.880819608,purple,zigzag,51.10966856
2509,8.586530379,5.013661386,orange,striped,40.2069154
2510,14.59526814,5.796943475,pink,zigzag,45.14734466
2511,10.23145077,8.062946668,green,striped,37.35799939
2512,8.536580147,5.750878688,purple,zigzag,48.44199285
2513,9.586145735,6.999278983,yellow,zigzag,57.46576257
2514,9.79745415,5.924399063,purple,zigzag,51.37112567
2515,13.35806531,7.799074859,orange,striped,41.6428578
2516,11.40027075,5.189955197,yellow,spotted,53.88136053
2517,8.628864942,6.085683976,pink,spotted,39.70778838
2518,10.13561798,6.838354545,purple,zigzag,53.55824557
2519,13.75085938,6.037948414,yellow,solid,58.31869496
2520,10.69491714,6.503364359,orange,spotted,50.16957848
2521,9.562828894,6.028160715,yellow,spotted,55.34491302
2522,9.311425914,6.773146998,pink,solid,41.36499887
2523,12.16497611,3.927133617,yellow,solid,54.89454254
2524,11.83306795,4.721734957,pink,spotted,38.72081921
2525,12.02719538,5.696863482,pink,zigzag,44.65524772
2526,9.327974456,5.012784034,pink,spotted,35.72433478
2527,9.296763125,5.972298209,purple,spotted,48.22864175
2528,7.520918945,8.212066031,purple,spotted,47.71619843
2529,10.34383803,8.296465603,green,solid,48.46692555
2530,14.04989181,6.979108926,yellow,striped,44.09389266
2531,11.80724924,6.125411281,green,zigzag,50.18205143
2532,12.73195221,5.382529585,pink,spotted,38.65636097
2533,8.207459188,7.033333918,green,striped,37.85375113
2534,7.573692715,6.525069977,pink,spotted,37.99591011
2535,10.87863899,8.426716735,pink,zigzag,45.98213625
2536,9.136083289,4.921779512,pink,zigzag,40.44800768
2537,10.45852635,7.234653483,purple,striped,38.19545929
2538,11.03669538,6.229763138,yellow,striped,44.833703
2539,11.9791717,6.484662935,yellow,zigzag,63.10972273
2540,12.09662693,5.832694857,blue,striped,41.04836738
2541,9.598467947,4.778368301,blue,striped,41.27787493
2542,12.42223931,5.774326445,orange,zigzag,54.30635191
2543,7.973952202,6.919916032,pink,solid,40.89121295
2544,11.25726374,6.927621473,yellow,spotted,57.52218941
2545,10.56037342,4.172878134,purple,solid,47.82942036
2546,8.927548236,5.818348113,pink,zigzag,42.29316075
2547,8.871732486,7.058911958,purple,striped,39.81416665
2548,7.340917898,6.535428029,yellow,striped,48.93659418
2549,9.77964569,4.310107157,yellow,zigzag,54.83874214
2550,9.107965337,5.08143691,orange,zigzag,51.82319781
2551,6.029664495,7.386344174,green,striped,37.84743077
2552,12.8629646,6.320679087,green,solid,48.66734278
2553,12.19893029,7.151680972,pink,spotted,39.95419443
2554,7.778739773,6.319075225,orange,striped,40.56028923
2555,12.10647883,7.974738104,purple,striped,38.18757329
2556,10.99760723,6.792144456,green,zigzag,51.39022449
2557,9.117522116,6.795252867,orange,striped,42.13200779
2558,7.103058737,7.11919718,pink,striped,31.92536418
2559,13.4330446,4.837592346,pink,striped,25.16856214
2560,8.959809309,6.748947553,purple,striped,38.63938703
2561,9.645742546,5.868523028,pink,zigzag,42.49967087
2562,7.717694171,6.624624836,purple,striped,39.35238358
2563,13.95748382,5.155962689,pink,spotted,38.22882153
2564,10.15749165,6.357583608,green,spotted,44.08576951
2565,7.084822372,7.997225895,pink,solid,40.79283788
2566,8.894074168,5.742661845,blue,striped,41.82885626
2567,7.152744567,6.106976114,pink,solid,41.055308
2568,11.3490971,4.090151076,yellow,spotted,51.32730435
2569,10.37105346,6.301626317,yellow,solid,57.24651982
2570,8.874027264,5.708486785,orange,striped,41.56058126
2571,8.493741665,5.825139576,pink,zigzag,41.34340328
2572,9.32459137,7.401966338,pink,striped,31.30216431
2573,9.658854018,5.882490543,orange,zigzag,53.53080691
2574,8.295117817,6.897056405,green,zigzag,49.15866371
2575,13.79030215,5.829355318,purple,solid,51.6629606
2576,11.14979212,6.535332032,pink,spotted,38.89961774
2577,10.72472452,6.378616374,pink,solid,42.30579513
2578,12.87511561,5.85256942,orange,zigzag,54.42670195
2579,10.69451014,6.347861047,purple,zigzag,53.35164315
2580,11.03089158,5.985561122,green,solid,48.4486002
2581,10.73040062,7.083105434,green,spotted,47.17018108
2582,12.963,6.227878924,yellow,solid,58.92993488
2583,7.11314419,5.038165095,orange,striped,39.40426268
2584,9.600404967,4.729182638,green,spotted,40.56735818
2585,8.187307009,5.220644054,orange,striped,39.67984839
2586,10.29485922,6.916251275,yellow,striped,44.10994906
2587,8.907675988,5.352906243,yellow,zigzag,56.80602129
2588,10.86441183,5.370626706,blue,striped,41.55096691
2589,11.76417707,4.747978923,purple,solid,48.52319551
2590,7.326840957,7.001256687,purple,zigzag,49.18560062
2591,9.945111709,5.874210302,green,solid,45.09226727
2592,10.01285543,6.946500185,pink,striped,30.15025708
2593,11.23241643,5.695055987,yellow,striped,44.43476398
2594,13.18605768,4.037815241,orange,solid,50.3899055
2595,9.524017913,6.002874236,purple,striped,39.15590192
2596,12.47045672,8.46059531,purple,zigzag,55.47415879
2597,10.13231803,5.852771929,orange,zigzag,55.35478675
2598,7.864424444,6.032337537,pink,solid,38.80800382
2599,9.659459653,6.42195178,blue,spotted,51.95065212
2600,14.23774253,5.478707673,purple,striped,38.03666411
2601,7.879072127,4.909187539,pink,solid,39.5142868
2602,11.82385653,5.952392687,blue,striped,42.99280005
2603,13.46728194,5.812494767,yellow,striped,43.4000698
2604,12.29020258,5.139954242,yellow,zigzag,57.93079827
2605,9.42129134,8.327021556,green,spotted,45.67630266
